"V1" "V2" "V3" "V4" "V5" "V6"
50 " 11th" " Married-civ-spouse" " White" " Male" 40
51 " Bachelors" " Married-civ-spouse" " White" " Female" 40
17 " 10th" " Never-married" " White" " Male" 40
25 " 11th" " Married-spouse-absent" " White" " Female" 40
19 " HS-grad" " Married-civ-spouse" " White" " Male" 40
43 " HS-grad" " Married-civ-spouse" " White" " Male" 40
59 " Some-college" " Separated" " White" " Male" 60
39 " Masters" " Never-married" " White" " Male" 40
18 " 9th" " Never-married" " White" " Male" 40
27 " Masters" " Never-married" " White" " Female" 40
39 " Assoc-voc" " Never-married" " White" " Male" 60
44 " Bachelors" " Married-civ-spouse" " White" " Male" 40
19 " HS-grad" " Never-married" " White" " Female" 35
32 " HS-grad" " Never-married" " White" " Male" 40
48 " HS-grad" " Married-civ-spouse" " White" " Male" 40
46 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 50
65 " 11th" " Widowed" " White" " Female" 20
57 " Bachelors" " Married-civ-spouse" " White" " Male" 45
48 " HS-grad" " Never-married" " Black" " Female" 32
46 " 7th-8th" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 40
27 " 10th" " Married-civ-spouse" " White" " Male" 40
29 " Some-college" " Married-civ-spouse" " White" " Male" 40
21 " HS-grad" " Never-married" " Black" " Female" 25
20 " Some-college" " Never-married" " White" " Female" 12
51 " HS-grad" " Married-civ-spouse" " White" " Male" 40
35 " Some-college" " Married-civ-spouse" " White" " Male" 40
29 " HS-grad" " Married-civ-spouse" " White" " Male" 70
30 " Some-college" " Married-civ-spouse" " White" " Male" 40
65 " HS-grad" " Widowed" " White" " Female" 15
20 " HS-grad" " Married-spouse-absent" " White" " Female" 35
47 " Some-college" " Married-civ-spouse" " White" " Male" 40
41 " HS-grad" " Divorced" " White" " Male" 40
17 " 9th" " Never-married" " White" " Female" 16
38 " 5th-6th" " Married-civ-spouse" " White" " Male" 40
38 " Masters" " Married-civ-spouse" " White" " Male" 40
39 " HS-grad" " Never-married" " White" " Female" 4
24 " HS-grad" " Separated" " White" " Female" 38
52 " 10th" " Married-civ-spouse" " White" " Male" 41
46 " Some-college" " Married-civ-spouse" " White" " Male" 58
22 " Bachelors" " Never-married" " White" " Female" 30
56 " Masters" " Never-married" " White" " Male" 50
37 " 11th" " Divorced" " Black" " Female" 30
59 " Bachelors" " Divorced" " White" " Male" 55
19 " 11th" " Married-civ-spouse" " White" " Male" 55
31 " 9th" " Never-married" " Other" " Male" 45
22 " Some-college" " Never-married" " Asian-Pac-Islander" " Male" 20
48 " Doctorate" " Never-married" " White" " Female" 60
63 " Bachelors" " Married-civ-spouse" " White" " Male" 60
33 " HS-grad" " Married-civ-spouse" " White" " Male" 45
53 " HS-grad" " Never-married" " White" " Male" 10
38 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
39 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 24
59 " Prof-school" " Married-spouse-absent" " White" " Male" 50
45 " HS-grad" " Married-civ-spouse" " White" " Male" 40
39 " Some-college" " Divorced" " White" " Female" 45
60 " HS-grad" " Widowed" " White" " Female" 35
38 " Bachelors" " Divorced" " White" " Female" 56
31 " HS-grad" " Divorced" " White" " Male" 40
61 " Bachelors" " Married-civ-spouse" " White" " Male" 50
66 " Bachelors" " Married-civ-spouse" " White" " Male" 24
26 " Bachelors" " Never-married" " Asian-Pac-Islander" " Male" 20
60 " Prof-school" " Married-civ-spouse" " White" " Male" 80
68 " 7th-8th" " Widowed" " White" " Female" 15
32 " Some-college" " Divorced" " White" " Male" 60
25 " Bachelors" " Never-married" " White" " Female" 20
43 " HS-grad" " Married-civ-spouse" " White" " Male" 40
26 " Bachelors" " Never-married" " White" " Male" 44
55 " Masters" " Married-civ-spouse" " White" " Male" 55
66 " 10th" " Widowed" " White" " Female" 11
31 " HS-grad" " Married-civ-spouse" " White" " Male" 40
35 " 5th-6th" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 50
58 " Prof-school" " Never-married" " White" " Male" 40
56 " Masters" " Married-civ-spouse" " White" " Male" 40
22 " Some-college" " Never-married" " White" " Male" 16
46 " Bachelors" " Married-civ-spouse" " Black" " Male" 40
33 " Some-college" " Married-civ-spouse" " White" " Female" 35
26 " Masters" " Married-civ-spouse" " White" " Male" 30
42 " Bachelors" " Married-civ-spouse" " White" " Male" 50
45 " HS-grad" " Never-married" " White" " Female" 40
43 " Some-college" " Married-civ-spouse" " Other" " Female" 6
19 " 11th" " Never-married" " White" " Male" 20
27 " Bachelors" " Never-married" " White" " Female" 99
51 " HS-grad" " Married-civ-spouse" " White" " Male" 40
42 " HS-grad" " Never-married" " White" " Male" 40
43 " Some-college" " Married-civ-spouse" " White" " Male" 50
38 " Bachelors" " Married-civ-spouse" " White" " Male" 45
44 " HS-grad" " Divorced" " White" " Female" 40
36 " HS-grad" " Married-civ-spouse" " White" " Male" 64
37 " HS-grad" " Married-civ-spouse" " Asian-Pac-Islander" " Female" 60
29 " Bachelors" " Never-married" " White" " Male" 50
53 " HS-grad" " Divorced" " White" " Female" 40
42 " Bachelors" " Married-spouse-absent" " White" " Male" 45
80 " Some-college" " Widowed" " White" " Female" 20
61 " 11th" " Married-civ-spouse" " White" " Male" 40
55 " Some-college" " Married-civ-spouse" " White" " Male" 52
20 " Some-college" " Never-married" " White" " Female" 25
23 " HS-grad" " Never-married" " White" " Male" 40
48 " Some-college" " Married-civ-spouse" " White" " Male" 40
24 " Bachelors" " Never-married" " White" " Female" 50
71 " HS-grad" " Married-civ-spouse" " Black" " Male" 40
49 " 11th" " Married-civ-spouse" " White" " Female" 6
39 " HS-grad" " Never-married" " White" " Male" 50
22 " Bachelors" " Never-married" " White" " Female" 25
67 " Bachelors" " Widowed" " White" " Female" 40
18 " HS-grad" " Never-married" " White" " Female" 25
38 " Bachelors" " Married-civ-spouse" " White" " Male" 54
38 " 7th-8th" " Married-civ-spouse" " White" " Male" 45
50 " HS-grad" " Divorced" " White" " Female" 40
56 " Assoc-acdm" " Married-civ-spouse" " White" " Female" 40
23 " Some-college" " Never-married" " White" " Female" 20
26 " Some-college" " Married-civ-spouse" " White" " Male" 40
32 " HS-grad" " Married-civ-spouse" " White" " Male" 40
44 " Bachelors" " Never-married" " White" " Male" 40
27 " HS-grad" " Married-spouse-absent" " White" " Female" 40
40 " Some-college" " Married-civ-spouse" " White" " Male" 40
43 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 60
31 " Some-college" " Married-civ-spouse" " White" " Male" 35
57 " Some-college" " Married-civ-spouse" " White" " Male" 40
25 " Bachelors" " Never-married" " White" " Male" 35
22 " Assoc-voc" " Never-married" " Black" " Female" 36
20 " Assoc-voc" " Never-married" " White" " Female" 35
27 " HS-grad" " Married-civ-spouse" " White" " Female" 40
39 " Some-college" " Divorced" " White" " Female" 40
27 " Masters" " Never-married" " White" " Male" 40
41 " HS-grad" " Separated" " White" " Male" 40
31 " Bachelors" " Never-married" " White" " Male" 45
41 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 20
25 " Bachelors" " Never-married" " White" " Male" 40
29 " Assoc-acdm" " Never-married" " Black" " Male" 40
22 " HS-grad" " Married-civ-spouse" " White" " Male" 50
62 " 7th-8th" " Married-civ-spouse" " White" " Male" 91
29 " HS-grad" " Divorced" " Other" " Female" 40
44 " Some-college" " Married-civ-spouse" " White" " Female" 70
32 " Bachelors" " Married-civ-spouse" " White" " Female" 2
19 " HS-grad" " Never-married" " Black" " Female" 40
20 " Assoc-voc" " Never-married" " White" " Female" 40
65 " Some-college" " Married-civ-spouse" " Black" " Male" 40
24 " HS-grad" " Never-married" " White" " Female" 36
37 " Masters" " Married-civ-spouse" " White" " Male" 50
43 " HS-grad" " Divorced" " Black" " Female" 40
38 " Bachelors" " Married-civ-spouse" " White" " Female" 60
28 " Assoc-acdm" " Never-married" " White" " Female" 35
33 " HS-grad" " Never-married" " White" " Male" 40
32 " HS-grad" " Married-civ-spouse" " White" " Female" 40
38 " Masters" " Married-civ-spouse" " White" " Male" 45
33 " Some-college" " Divorced" " White" " Female" 40
42 " Bachelors" " Married-civ-spouse" " White" " Male" 60
27 " HS-grad" " Never-married" " White" " Male" 40
41 " HS-grad" " Divorced" " White" " Male" 40
47 " Masters" " Married-civ-spouse" " White" " Male" 60
55 " 11th" " Married-civ-spouse" " White" " Male" 45
30 " Some-college" " Never-married" " White" " Male" 8
54 " Some-college" " Widowed" " White" " Female" 50
40 " Bachelors" " Married-civ-spouse" " White" " Male" 40
21 " HS-grad" " Never-married" " White" " Female" 40
34 " Bachelors" " Divorced" " White" " Female" 25
30 " Bachelors" " Married-civ-spouse" " White" " Male" 40
31 " Some-college" " Never-married" " White" " Female" 45
22 " HS-grad" " Never-married" " White" " Male" 37
37 " HS-grad" " Married-civ-spouse" " Black" " Male" 40
41 " 9th" " Married-civ-spouse" " Asian-Pac-Islander" " Female" 40
52 " Masters" " Never-married" " White" " Female" 40
57 " Some-college" " Married-civ-spouse" " White" " Male" 40
48 " Some-college" " Divorced" " White" " Female" 48
58 " HS-grad" " Married-civ-spouse" " White" " Male" 40
35 " 9th" " Married-civ-spouse" " White" " Male" 50
40 " HS-grad" " Never-married" " White" " Female" 45
30 " HS-grad" " Divorced" " White" " Female" 25
26 " HS-grad" " Married-civ-spouse" " White" " Male" 40
46 " HS-grad" " Married-civ-spouse" " White" " Male" 60
26 " Some-college" " Married-civ-spouse" " Black" " Male" 40
50 " Bachelors" " Divorced" " Black" " Female" 40
22 " HS-grad" " Married-civ-spouse" " White" " Male" 50
36 " Masters" " Widowed" " Asian-Pac-Islander" " Female" 40
30 " HS-grad" " Married-civ-spouse" " White" " Male" 52
58 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 50
17 " 11th" " Never-married" " White" " Male" 40
72 " Assoc-voc" " Separated" " White" " Female" 25
19 " HS-grad" " Never-married" " White" " Female" 40
29 " 7th-8th" " Married-civ-spouse" " White" " Female" 40
20 " HS-grad" " Never-married" " Black" " Female" 25
30 " Some-college" " Married-civ-spouse" " White" " Male" 40
47 " Some-college" " Divorced" " White" " Female" 45
51 " Some-college" " Married-civ-spouse" " White" " Male" 45
26 " 10th" " Married-civ-spouse" " White" " Male" 40
24 " Some-college" " Never-married" " White" " Male" 42
44 " Masters" " Divorced" " White" " Male" 24
43 " HS-grad" " Married-civ-spouse" " White" " Male" 50
35 " Bachelors" " Never-married" " White" " Male" 50
51 " HS-grad" " Married-civ-spouse" " White" " Male" 50
41 " HS-grad" " Married-civ-spouse" " White" " Male" 40
38 " Some-college" " Divorced" " Other" " Female" 40
39 " HS-grad" " Married-civ-spouse" " Asian-Pac-Islander" " Female" 20
54 " 10th" " Separated" " White" " Female" 43
62 " HS-grad" " Never-married" " White" " Male" 40
45 " Doctorate" " Married-civ-spouse" " White" " Male" 60
30 " HS-grad" " Never-married" " Black" " Female" 35
32 " HS-grad" " Married-civ-spouse" " White" " Male" 40
23 " HS-grad" " Divorced" " White" " Female" 40
84 " Assoc-voc" " Widowed" " White" " Female" 14
46 " Bachelors" " Never-married" " White" " Male" 60
67 " Masters" " Divorced" " White" " Female" 40
29 " Bachelors" " Married-civ-spouse" " White" " Male" 40
33 " Assoc-voc" " Never-married" " White" " Male" 55
23 " Some-college" " Married-civ-spouse" " White" " Male" 42
63 " HS-grad" " Married-civ-spouse" " White" " Male" 55
55 " HS-grad" " Separated" " Black" " Female" 40
42 " Prof-school" " Divorced" " White" " Female" 40
17 " 11th" " Never-married" " Amer-Indian-Eskimo" " Female" 20
60 " 5th-6th" " Married-civ-spouse" " White" " Male" 40
31 " 12th" " Divorced" " White" " Male" 40
28 " 7th-8th" " Never-married" " White" " Male" 40
31 " 9th" " Married-civ-spouse" " Black" " Male" 48
65 " Bachelors" " Married-civ-spouse" " White" " Male" 40
31 " Bachelors" " Never-married" " White" " Male" 50
61 " HS-grad" " Divorced" " Black" " Female" 40
43 " Prof-school" " Married-civ-spouse" " White" " Male" 50
40 " Some-college" " Never-married" " Black" " Female" 49
39 " HS-grad" " Never-married" " White" " Male" 40
37 " Some-college" " Married-spouse-absent" " Black" " Female" 27
47 " Some-college" " Married-civ-spouse" " Amer-Indian-Eskimo" " Male" 40
45 " Some-college" " Married-civ-spouse" " White" " Male" 65
30 " HS-grad" " Married-civ-spouse" " White" " Male" 60
30 " Prof-school" " Never-married" " White" " Male" 40
49 " Some-college" " Divorced" " White" " Male" 44
51 " HS-grad" " Married-civ-spouse" " White" " Male" 40
31 " Bachelors" " Never-married" " White" " Female" 72
48 " Bachelors" " Married-civ-spouse" " White" " Female" 25
20 " Some-college" " Never-married" " Asian-Pac-Islander" " Female" 30
32 " HS-grad" " Married-civ-spouse" " White" " Male" 40
31 " Some-college" " Never-married" " Black" " Female" 40
19 " HS-grad" " Never-married" " White" " Male" 25
50 " Masters" " Divorced" " White" " Female" 35
33 " HS-grad" " Married-civ-spouse" " White" " Male" 50
25 " Bachelors" " Never-married" " White" " Male" 20
49 " HS-grad" " Divorced" " White" " Male" 40
30 " Some-college" " Married-civ-spouse" " White" " Male" 40
23 " Bachelors" " Never-married" " White" " Male" 40
44 " Doctorate" " Married-civ-spouse" " White" " Female" 32
24 " Assoc-voc" " Never-married" " White" " Male" 5
28 " Assoc-voc" " Never-married" " Asian-Pac-Islander" " Female" 45
56 " HS-grad" " Divorced" " White" " Female" 40
38 " HS-grad" " Never-married" " White" " Female" 38
20 " Some-college" " Never-married" " White" " Female" 20
82 " HS-grad" " Widowed" " White" " Female" 18
52 " Bachelors" " Married-civ-spouse" " White" " Male" 60
32 " Some-college" " Never-married" " Black" " Male" 40
37 " Assoc-voc" " Separated" " White" " Female" 32
36 " Bachelors" " Married-civ-spouse" " White" " Male" 40
39 " Bachelors" " Married-civ-spouse" " White" " Male" 40
30 " HS-grad" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 40
49 " HS-grad" " Married-civ-spouse" " White" " Male" 56
40 " Assoc-voc" " Divorced" " White" " Female" 40
42 " 11th" " Married-civ-spouse" " White" " Male" 45
35 " Bachelors" " Never-married" " White" " Male" 40
39 " HS-grad" " Divorced" " White" " Female" 81
32 " Assoc-voc" " Married-spouse-absent" " White" " Male" 40
22 " 11th" " Never-married" " White" " Male" 50
53 " Some-college" " Divorced" " White" " Female" 40
25 " HS-grad" " Never-married" " White" " Male" 40
17 " 10th" " Never-married" " White" " Male" 30
44 " HS-grad" " Married-civ-spouse" " White" " Male" 70
52 " Masters" " Married-civ-spouse" " White" " Male" 40
42 " HS-grad" " Married-civ-spouse" " Amer-Indian-Eskimo" " Male" 40
34 " 11th" " Married-civ-spouse" " White" " Male" 50
27 " Some-college" " Married-civ-spouse" " White" " Male" 40
37 " HS-grad" " Never-married" " Black" " Male" 40
39 " Masters" " Married-civ-spouse" " Other" " Female" 38
26 " HS-grad" " Married-civ-spouse" " White" " Male" 40
48 " Masters" " Married-civ-spouse" " White" " Female" 38
57 " HS-grad" " Divorced" " White" " Female" 28
36 " Assoc-voc" " Separated" " White" " Male" 48
27 " Bachelors" " Never-married" " White" " Female" 40
17 " 11th" " Never-married" " White" " Male" 15
30 " 5th-6th" " Married-civ-spouse" " White" " Male" 40
37 " Assoc-voc" " Married-civ-spouse" " Black" " Female" 48
31 " Bachelors" " Never-married" " White" " Female" 40
23 " Assoc-acdm" " Never-married" " White" " Female" 20
32 " 10th" " Never-married" " White" " Male" 45
58 " HS-grad" " Married-civ-spouse" " White" " Male" 40
31 " HS-grad" " Never-married" " White" " Female" 8
44 " Bachelors" " Married-civ-spouse" " Black" " Male" 40
39 " Bachelors" " Divorced" " Black" " Female" 40
59 " HS-grad" " Married-civ-spouse" " White" " Male" 45
42 " Bachelors" " Married-civ-spouse" " White" " Male" 48
45 " HS-grad" " Married-civ-spouse" " White" " Male" 35
20 " HS-grad" " Never-married" " White" " Male" 35
35 " HS-grad" " Married-civ-spouse" " White" " Male" 40
50 " Assoc-acdm" " Married-civ-spouse" " Black" " Male" 40
56 " HS-grad" " Never-married" " White" " Male" 28
48 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
58 " Masters" " Widowed" " White" " Female" 15
32 " Assoc-voc" " Married-civ-spouse" " White" " Male" 50
23 " Some-college" " Never-married" " White" " Female" 12
48 " HS-grad" " Divorced" " White" " Male" 40
33 " HS-grad" " Divorced" " White" " Male" 70
48 " Bachelors" " Never-married" " White" " Female" 45
55 " HS-grad" " Widowed" " White" " Female" 35
40 " Assoc-voc" " Never-married" " Amer-Indian-Eskimo" " Female" 40
50 " Some-college" " Married-civ-spouse" " White" " Male" 40
52 " 10th" " Married-civ-spouse" " White" " Male" 35
19 " HS-grad" " Never-married" " White" " Female" 30
55 " 10th" " Married-civ-spouse" " White" " Male" 50
36 " Prof-school" " Married-civ-spouse" " White" " Male" 30
39 " Bachelors" " Separated" " Asian-Pac-Islander" " Female" 40
22 " Some-college" " Never-married" " White" " Female" 40
44 " Bachelors" " Married-civ-spouse" " White" " Male" 50
34 " HS-grad" " Divorced" " White" " Male" 38
33 " Some-college" " Married-civ-spouse" " White" " Male" 50
55 " Masters" " Divorced" " White" " Female" 40
35 " Masters" " Married-civ-spouse" " White" " Male" 45
